identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,page,nro_paginas,images_1,images_2
8665,5601164162204,8665,5601164162204,1,1500.0,99,Carlsberg,Cerveja Mini,pack 6 x 0.25 l,3.79,2.53,2.53,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F52CBF936CAEC9A515DA874014E66BB.jpg,2,11,,
8667,5601164404205,8667,5601164404205,1,1980.0,99,Super Bock,"Cerveja com álcool, preta",Pack 6 X 0.33L ,4.49,2.27,2.27,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A211FB1A18CD69CB53EF7B899CF02AA3.jpg,2,11,,
8670,5601164900004,8670,5601164900004,1,6000.0,99,Carlsberg,Cerveja Mini,"Embalagem de 24x0,25 l",13.47,2.25,2.25,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,6000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E793C10596DF6E5F3EB52AE7B2C3310.jpg,2,11,,
8762,5601217121363,8762,5601217121363,1,,99,Air Wick,Ambientador elétrico lavanda,Embalagem de 1 unidades,4.75,4.75,4.75,0.0,0,[],1,1,0,1,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CE81B14DBB81C823308BF294F557164.jpg,2,11,,
8805,5601149042323,8805,5601149042323,1,250.0,99,Splendor,Óleo de cedro em frasco,250 ml,2.07,8.28,8.28,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F605DDC672571203EB8214B12A48E19.jpg,2,11,,
8907,5601356013062,8907,5601356013062,1,750.0,99,Porta da Ravessa,Vinho doc alentejo tinto,Garrafa de 750 ml,2.19,2.92,2.92,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6959CDD5BE6F9D19F80D1BD635488E3C.jpg,2,11,,
8912,5601356013161,8912,5601356013161,1,750.0,99,Porta da Ravessa,Vinho doc alentejo branco,Garrafa de 750 ml,2.19,2.92,2.92,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C22D11D5D89DC0063C888DCFA29E68AE.jpg,2,11,,
8929,5601377319082,8929,5601377319082,1,750.0,99,Monsaraz,Vinho doc alentejo branco,"Garrafa de 0,75 l",2.99,3.99,3.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A61372BA394565717B5AEFA7626E3C.jpg,2,11,,
8930,5601377333187,8930,5601377333187,1,750.0,99,Reguengos,Vinho tinto alentejo,Garrafa de 0.75 l,4.29,5.72,5.72,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90DC72F75458FC2CEA87FE6149260C1A.jpg,2,11,,
8931,5601377335082,8931,5601377335082,1,750.0,99,Reguengos,Vinho doc alentejo tinto,"Garrafa de 0,75 l",2.59,3.45,3.45,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75A5BBB85D437C2C9B273B660F18DD96.jpg,2,11,,
8933,5601377339080,8933,5601377339080,1,750.0,99,Monsaraz,Vinho Tinto DOC Alentejo,"Garrafa de 0,75 l",2.99,3.99,3.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91D66AE5F752617A4B7436C49147FA1C.jpg,2,11,,
8998,5601511000616,8998,5601511000616,1,400.0,99,Limiano,"Queijo em fatias, 400g",,3.99,9.98,9.98,0.0,0,[],400,400,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2A45C587735E27AE71C82EDBAD67D56.jpg,3,11,,
9108,5601971791437,9108,5601971791437,1,750.0,99,Plexus,Vinho regional tejo,Garrafa de 750 ml,2.29,3.05,3.05,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/937E53444A45D8FB277ADFC1FCA16A4F.jpg,3,11,,
9109,5601971795534,9109,5601971795534,1,750.0,99,Plexus,Vinho regional tejo,Garrafa de 750 ml,2.29,3.05,3.05,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B887FB2929A26D4F368512C04A53A261.jpg,3,11,,
9111,5601989001412,9111,5601989001412,1,750.0,99,Monte Velho,Vinho regional alentejano tinto,Garrafa de 0.75 l,3.99,5.32,5.32,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71C75E8C8338510892305D4318796B26.jpg,3,11,,
9113,5601989001566,9113,5601989001566,1,750.0,99,Monte Velho,Vinho branco alentejo,Garrafa de 750 ml,3.99,5.32,5.32,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535A67A6AB54BC16A34A4F4F6B7FCD26.jpg,3,11,,
9196,5602523120101,9196,5602523120101,1,750.0,99,Mundus,Vinho Regional de Lisboa Branco,"Garrafa de 0,75L",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31E3B22E10310CCAB55DE3B2B7EC5084.jpg,3,11,,
9197,5602523130025,9197,5602523130025,1,750.0,99,Mundus,Vinho Regional de Lisboa Rosé,"Garrafa de 0,75 l",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0457D1CD43D6FA71CBC67D1EE76CDDF9.jpg,3,11,,
9198,5602523161012,9198,5602523161012,1,750.0,99,Mundus,Vinho regional lisboa tinto,"Garrafa de 0,75L",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6C30FDDAF5CB6156793BD03082D5927.jpg,3,11,,
9199,5602523162415,9199,5602523162415,1,750.0,99,Mundus,Vinho branco região de lisboa,"Garrafa de 0,75 l",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D58132A4FBB69DD9F6B5396CB6ED9D0C.jpg,3,11,,
9238,5603016000443,9238,5603016000443,1,750.0,99,Adega de Pegões,Vinho rosé península de setúbal,Garrafa de 750 ml,1.59,2.12,2.12,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67EA33F6043EE7B3EC5A6D721A58D1E2.jpg,3,11,,
9241,5603016000788,9241,5603016000788,1,750.0,99,Adega de Pegões,Vinho branco regional península de setúbal,Garrafa de 750 ml,1.59,2.12,2.12,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9228EB47277BD4705321A002DCD34986.jpg,3,11,,
9243,5603016133455,9243,5603016133455,1,750.0,99,Adega de Pegões,Vinho tinto península de setúbal,Garrafa de 750 ml,1.59,2.12,2.12,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9765C3E933914B7E947EFD31D4F27304.jpg,3,11,,
9292,5603722493812,9292,5603722493812,1,250.0,99,Matinal,Manteiga Magra,Embalagem de 250g,2.29,9.16,9.16,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0EFE8F0BAC9D546B0137E2AAE6CB19F.jpg,3,11,,
9300,5603722497261,9300,5603722497261,1,1500.0,99,Pleno,Tisana chá verde/limão,"Garrafa de 1,5 l",1.59,1.06,1.06,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63B46E2B2042FC121A0C4D7D5A49ED19.jpg,3,11,,
9302,5603722497285,9302,5603722497285,1,1500.0,99,Pleno,Tisana chá preto ginseg e limão,"Garrafa de 1,5 l",1.59,1.06,1.06,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/408117D5CB1B7AB29021A2154514DE8D.jpg,3,11,,
9396,5604260326747,9396,5604260326747,1,750.0,99,Selecção de Enófilos,Vinho frisante branco,Garrafa de 750 ml,1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6837E7B210CC4DFAB79FF3A5496AEE0D.jpg,3,11,,
9397,5604260326754,9397,5604260326754,1,750.0,99,Selecção de Enófilos,Vinho frisante rosé,Garrafa de 750 ml,1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ABCBCE10930000796FD800AC1227615.jpg,3,11,,
9445,5604260056590,9445,5604260056590,1,350.0,99,PorSi,Mortadela mini,Embalagem de 350g,1.99,5.69,5.69,0.0,0,[],350,350,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C0DAA521787BCAB0CADEA315BF91316.jpg,3,11,,
9809,5608527000418,9809,5608527000418,1,750.0,99,Dona Ermelinda,Vinho doc palmela branco,Garrafa de 750 ml,3.99,5.32,5.32,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2259C36579DB9596F3C8BA9119D1E5F8.jpg,3,11,,
9814,5608543000119,9814,5608543000119,1,18.0,99,Tetley,"Chá preto, sem cafeína, 10 saquetas",Embalagem de 20g,0.96,53.33,53.33,0.0,0,[],18,18,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2155FDDD8F67349E05CD4233ABE1BC4E.jpg,3,11,,
9859,5998749117750,9859,5998749117750,1,60.0,99,Catisfactions,Snack para gato de salmão,Embalagem de 60g,1.69,28.17,28.17,0.0,0,[],60,60,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECD901B60A4EF872E45444E2143B7E09.jpg,3,11,,
9860,5998749117774,9860,5998749117774,1,60.0,99,Catisfactions,Snack para gato,Embalagem de 60g,1.69,28.17,28.17,0.0,0,[],60,60,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6026DBCA103FFF5C21E49A93A63655A.jpg,3,11,,
9861,5998749117798,9861,5998749117798,1,60.0,99,Catisfactions,Snack para gato de queijo,Embalagem de 60g,1.69,28.17,28.17,0.0,0,[],60,60,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D54B1E9A2969AFD569194CDA45FA0.jpg,3,11,,
9900,7613034010605,9900,7613034010605,1,3000.0,99,Friskies,Ração para cão adulto omega com vaca e peixe,Embalagem de 3 kg,9.74,3.25,3.25,0.0,0,[],3000,3000,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A566CFF3F32DCF34431ED09A7E9C8E88.jpg,3,11,,
9989,8000430133035,9989,8000430133035,1,125.0,99,Galbani,Queijo mozzarella fresca,Embalagem de 125 g,1.64,13.12,13.12,0.0,0,[],125,125,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/605C9FB94611B32191667C7EDC36EC8E.jpg,3,11,,
10056,8410036800468,10056,8410036800468,1,750.0,99,Freixenet,"Espumante cava bruto, reserva",Garrafa de 750 ml,7.99,10.65,10.65,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71005F461E53AA0E268F973931CDE2DB.jpg,3,11,,
10057,8410036800512,10057,8410036800512,1,750.0,99,Freixenet,Espumante cava meio seco reserva,Garrafa de 750 ml,7.19,9.59,9.59,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595A72B091587557F63E6DF8F5C0E8F8.jpg,3,11,,
10095,8435257040899,10095,8435257040899,1,640.0,99,Nestlé,"Iogurte líquido yoggi morango,  4 x 160 g",,1.98,3.09,3.09,0.0,0,[],640,640,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1F347BA34EB28F1148C3C442A42CC17.jpg,3,11,,
10509,8435250297955,10509,8435250297955,1,256.0,99,Nestlé,"Iogurte mix-in smarties baunilha,  2 x 128 g",,1.98,7.73,7.73,0.0,0,[],256,256,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FC6F733C531A7A948940F213F0E604D.jpg,3,11,,
10513,8435250439591,10513,8435250439591,1,236.0,99,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.98,8.39,8.39,0.0,0,[],236,236,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,3,11,,
10595,8712000900014,10595,8712000900014,1,250.0,99,Heineken,Cerveja Mini,"Pack 6x0,25 l ",4.49,17.96,17.96,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CD67FF57C15377D615F5BEED8C6BB98.jpg,3,11,,
10639,8712566395514,10639,8712566395514,1,60.0,99,Knorr,"Sopa gourmet, cogumelos",Embalagem de 60g,1.99,33.17,33.17,0.0,0,[],60,60,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DE93CCE9C882CDFCAF84912313B4E5.jpg,3,11,,
10687,8718951497238,10687,8718951497238,1,,99,Colgate,Kit de viagem,pasta dentífrica + escova,3.74,3.74,3.74,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31709437631CF4BDF34CEA1EB167E22.jpg,3,11,,
10694,8714789861647,10694,8714789861647,1,,99,Colgate,"Escova dentes, slim soft, média",1 unidade,2.99,2.99,2.99,0.0,0,[],1,1,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/755937F11DF97D813073B271E7BB24D5.jpg,3,11,,
10702,8714789925349,10702,8714789925349,1,75.0,99,Colgate,"Pasta dentífrica, máxima proteção, fresca",Embalagem de 75 ml,2.31,30.8,30.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BC5003CC8054B66A215A1F402FAA854.jpg,3,11,,
10859,3023290400395,10859,3023290400395,1,230.0,99,Nestlé,"Iogurte mix-in kit kat,  2 x 115 g",,1.98,8.61,8.61,0.0,0,[],230,230,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D24FD8641E9037F3EAA23A9C6F869324.jpg,3,11,,
11462,5601012000917,11462,5601012000917,1,750.0,99,Mateus,Vinho rosé mateus emotion,Garrafa de 750 ml,3.69,4.92,4.92,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3DD4EA5A2B0E46CF2164D3BE430526D.jpg,3,11,,
