identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
20612,5029053550176,,Huggies,"Toalhitas Bebé Natural Care, 3x56un.",,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606C7A48D796733AA1083F7F306A9EF8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
25538,7613035800281,1500.0,Friskies,Ração para gato esterilizado com peru,"Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF9C78F9FCA49B5C5370D6F754BBF1C8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
25542,7613035378681,115.0,Purina One,Snack de higiene oral diária para cão médio,Embalagem de 115 g,1.79,15.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC61BC096B4044BD95549C5F6B38B6BE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
25685,3250391351893,250.0,Labell,Gel Banho Óleo Argão e Rosas 250ml,Embalagem de 250 ml,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D69F3ECC00E1025F9940D57BC9B1EE6E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A1D77EE17F24474E65CF475B4161F9F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBB127CA4F30289FAEAD0130F803FFA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
29631,5605564548378,360.0,Carne Sorraia,"Salsicha para churrasco aves, embalagem 360g",,2.99,8.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39DD384EC6BE7423AB4E164EA8CA017A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
35258,3250392149529,250.0,Labell Bio,Champo Bio Cabelo Normal 250ml,Embalagem de 250 ml,1.79,7.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6744F081191FE2EFFCA43F1970FF8B12.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
35874,8434165442870,150.0,Cuétara,"Bolachas waffers com recheio de cacau e avelã, embalagem de 150g",,0.84,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6065CAF7A25398954A4CDCDCD03CF5F4.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74C5950FE2E809CF8D1EA09C76858123.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
36732,5604260286454,2000.0,PorSi,Alimento Seco Gato Adulto Carne 2 kg,,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB71D9E83D68197D41D14C0FD3462038.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
36736,5604260300570,500.0,PorSi,"Camarão cozido 40/60, 500 g",,5.99,11.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E9EFDBF21D2BFC0A52B3E968EF9C975.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
3736,3250390033714,750.0,Delagne&fi,Champagne Bruto,"Garrafa de 0,75 l",21.99,29.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86B2E1A4E06CF323C8A71D94CD854840.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,9
37799,7613037096828,240.0,Cerelac,Farinha láctea seleção da natureza aveia e centeio +6 meses,Embalagem de 240 g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/196E9C25A91135A06C0EF78AB5B82C2A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
37930,5604260300730,750.0,PorSi,Tostas de Trigo 750 G,,2.35,3.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9D0B9E1D5F47DE7DD06C088A2BE42FD.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
37980,5604260295777,,PorSi,Porsi Sacos Lixo 30lt Ff c/ Aroma Económico,,1.04,1.04,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F99D4DBF91D5915BD424DCC577117F4A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
388,8712566156115,71.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A7D2F019E799AC69E8329E3FE5B92BA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
393,8712566173945,72.0,Knorr,"Creme marisco, embalagem de 70g",,1.6,22.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42380F997942E9C34D4500FD929708AF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40786,5604260304684,210.0,PorSi,Salada Cesar 210 G,,2.59,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F7618FE9412ACEB6E688FD6039D09D1.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40833,8718951333482,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/693F264420C4477C1D894CD0E8FEFC0A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40878,5601082046549,220.0,Delta,"Delta decaf. mu cx 3,520 kg - café torrado moído descafeinado",Embalagem de 220g,5.49,24.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02C5AE2B2FFB27E51E6AEA3FCA7E9BEC.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40895,8001665127707,350.0,Rana,Lasanha ricotta/espinafre 350g,,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B18E1E4F3387BD4B7259318AE15BF6E0.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
42024,5604260309122,165.0,PorSi,Ambientador Vela Baunilha 165gr,,2.29,13.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA37AEF97AD5271B0B744ECC10EAE676.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
42839,5604260307784,455.0,PorSi,Nata Pasteurizada 15% Mg 45cl/ 455g,,2.15,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9258882FC9DEA71F901004030AD2D6DF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
43081,5604260308989,750.0,PorSi,Creme Limpeza c/Lixivia 750ml,,1.19,1.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E078DBAF790AA9775E83C7CFA1776954.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,2025-11-19T23:59:59Z,PROSPECTUS,18,9
44038,5604260312634,650.0,PorSi,Detergente em Pó Manual 650 G,,1.25,1.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BBBC49D4BA57017701D49772E35E3AD.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
46483,5604260314744,750.0,PorSi,Spray Antibacteriano 750 ml,,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94B56427FA30DF7BACCDDC0D63635ACF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16916DD7F5CC08A46A02D04C9338D0A8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
48066,5604260320974,,PorSi,Pensos Incontinência Maxi Noite - 12 Unidades Dispositivo Médico,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9FEFEF8ADC3A3EB51F3D73B7247EB64.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
48471,7613035442504,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de vaca e tomate, 85g",,0.74,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA678A538E8720908A34BC34C44875CF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
49483,5029053550091,,Huggies,"Toalhitas Bebé Pure, 3 x 56un.",,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EE00EF5FFBB6FADB0B91931B4FAF6AA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
50452,5603722521027,160.0,Mimosa,"Manteiga com salsa e alho, 160g",,2.44,15.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF42A2DD592E9FC50D63205569BFC0F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
51929,8712000900045,500.0,Heineken,Cerveja heineken lata 0.50l,,1.29,2.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D6BF999D1915BF6FB9CC02C9FB523DD.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
52381,8720181407154,1300.0,Cif,"Lava tudo perfumado lavanda, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12443931DBE21DE904E26826F24E6B07.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
53231,8445290752475,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
54244,8718951611528,50.0,Colgate,"Pasta de Dentes Criança 0 a 5 Anos, 50ml",,1.94,38.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10AE10B5777CA71F69E960B360440AB4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61030DA68A1574C75445A611ED36E39.jpg,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
54546,8718951472068,2000.0,Ajax,"Lava Tudo Limão, 2L",,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/057495294BF2D9C8449906AE53DA1998.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
54870,8700216609616,450.0,Fairy,"Detergente Manual Loiça Maxi Poder Limão, 450ml",,2.99,6.64,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81D44E99D044577B7484666755EA0354.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
54906,8718951607712,75.0,Colgate,"Pasta De Dentes Max White Purple, 75ml",,3.99,53.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC36D1D7DF9B5221C495F146CD0745D4.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
55017,8445291099463,,Buondi,"Cápsulas de Descafeinado Int 8, 10un.",,3.49,3.49,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D62C66E6B0B5638CC9A3166C28F9B020.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
5836,5604260101122,750.0,Selecção de Enófilos,"Vinho Verde DOC Alvarinho 0,75l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F35010A76071A23963ED3EFD642A9670.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,9
6286,8434165489806,250.0,Cuétara,"Bolachas choco flakes callejeros, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43DB7507C1D73F4965E8C27534B2B4EB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
9273,5603344641011,120.0,General,Potas gigantes em caldeirada,Embalagem de 120g,1.79,14.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C3202FA402A5C49870336F4F29BB11A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
10702,8714789925349,75.0,Colgate,"Pasta dentífrica máxima proteção, fresca, embalagem de 75 ml",,2.29,30.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25ADA59A95A3FDAF86D88BFBC2F69BCB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
12213,5608527000593,750.0,Dom Campos,Vinho Tinto Regional Península de Setúbal,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6AD742D6C0AA52D14F3A33DA354DAF8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
14258,5601119225466,110.0,Nobre,"Peito peru fumado fatias finas, embalagem de 110g",,2.39,21.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24DA88D6E72830F8A85ACE55946CFFD2.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
14373,7613034584236,100.0,Nescafé,"Café solúvel creme, embalagem de 100g",,3.99,39.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48199761533FB8DB6A796A993ABA4535.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
15980,5601119244368,210.0,Nobre,"Salsichas extra suculentas de peru, frasco de 210g",,2.55,12.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFAE20131139C70D365FB7E596D49C5A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
17899,8001480021464,700.0,Neoblanc,Lixívia WC Gel Higienizante,Embalagem de 700ml,2.24,3.2,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4F754D17699E0C60DE2BF6BDECBD171.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97A09BA17837E51BBBCDC328F17A9D7.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,9
23525,5000204711936,500.0,Pronto,"Limpa móveis pistola, aloé vera, 500 ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14C54EF198A96095262809AA1E3E0127.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
24594,3600550835809,50.0,Narta,"Desodorizante roll-on impecável, 50 ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EED4B2BAC954892F98C714A7E44BD790.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
2503,7613033156212,85.0,Purina Gourmet,"Comida húmida para gato mousse com salmão, embalagem de 90g",,0.74,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCD32627F59A029C2931D459EC84583E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
2517,7613033796357,1500.0,Friskies,Ração para cão mini adulto menu vitafit com vaca,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D658899067DA9C421D47DDBFB950151E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
25187,8001090371980,,Evax,Pensos higiénicos liberty noite abas,Embalagem com 9 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7B851A6C9585B69A4599E34A676A85B.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
25735,5000116112173,208.0,Capitão Iglo,"10 nuggets peito de frango e queijo, embalagem de 210g",,3.49,16.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CDDEB144DBFB12E5D153B5560BAD5.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
26062,5601082041742,220.0,Delta,Café moagem universal timor,Embalagem de 220g,3.89,17.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A3EA6EE2397FA350913A71DB568B354.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
26929,8003340073545,200.0,Lindt,"Bombons chocolate leite, embalagem de 200g",,7.99,39.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BB27A8A278BFA5D060C9F86A4AE2E74.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,9
2775,8410168195562,1500.0,Friskies,Ração para gato júnior com frango,"Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B26E8FECF30B2840793E6B147C2D6D8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
29717,5604260246328,1000.0,Porsi Vivabem,Bebida de Soja Sabor Baunilha 1l,,0.94,0.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E894C778C537C2728FC25CE8A311F2EA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
31902,7613036145831,,Nescafé,"Café com leite intenso, 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A90BBCA2B06FA252007AC1326F21A0DA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
33400,5604260285228,4000.0,PorSi,Alimento Seco Cão Adulto Mix 4kg,,5.29,1.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AA045D73049470D10C23032126C6A0F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
34114,5604260285235,10000.0,PorSi,Alimento Seco Cão Adulto Mix 10 kg,,11.99,1.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4E076DC6F772A559D10EB606496D8F3.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
36690,5604260286461,2000.0,PorSi,Alimento Seco Gato Adulto Peixe 2 kg,,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD2C9520C7ED773D3855285F875605AD.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
37046,5601217132666,500.0,Cillitbang,"Spray calcário e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3643C0021BC8837B6653E8203F1AB4.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
37940,8410022000032,300.0,Donuts,6 donuts classic,Embalagem com 300 g,2.89,9.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F33CA3A1224AD6292989C1F74EF04A8C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40516,5604260286478,2000.0,PorSi,Alimento Seco Gato Adulto Cocktail 2 kg,,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7253EA013D7B36BAB17B96BFCE9E097.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
40673,5609060095695,80.0,Delta,Café solúvel creme,Embalagem de 80 g,3.69,46.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935D15F1339990569144EB9273226D10.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
41289,8718951312319,75.0,Colgate,"Pasta de dentes sensation white, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22BEC3D6BF2DBA57D9A3EEAAC1E33FD8.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
42033,5604260302949,400.0,PorSi,Alimento Humido Gato Molho Saquetas 4x100g,Embalagem de 4 x 100 g,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1477336C06998BA798DC88B8101DB0F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82DF729F3DB69310A4FA278B62983A33.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
43472,5604260309245,50.0,PorSi,Ambientador Difusor Baunilha 50ml,,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545E110EAFFBEB0469D623F8BCB833AE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
43661,5604260309269,500.0,PorSi,Det Ultra Conc Platinum Aloé Vera 500ml,,1.69,3.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAF505B06E63DCF6F100C0918FA42976.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
44389,8410001134925,,Scotch Brite,Esfregão com Esponja Fibra Verde Gama Classic,,0.99,0.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3954153DE4DE2D0BCA44A93DDFAD6FB0.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
46340,8720181029370,150.0,Axe,"Desodorizante spray dark temptation, embalagem de 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6089641281D0C2E4D5F46619C43CCB3F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
46716,5604260319626,5000.0,Por Si,Lava Tudo Amoniacal 5l,,1.59,0.32,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9A675D36461D42683FA13F5246E6C9.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,9
47018,5604260319282,100.0,PorSi Select,Bombons Praliné Amêndoa,100 g,1.69,16.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A4A516B4BE2E4B681A0E90AE189D0CC.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,9
