identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589E4AFE71E19AF7FEB32FB0C0E176FF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
13981,2696138000000,60.0,Pastelaria,Pastel de Nata,60 g,0.39,6.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA9B10BF07D95E268418206A452F7022.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
14490,5604260273584,1000.0,PorSi,Corn Flakes 1 kg,,2.99,2.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EF873C3D07412E04ADAF72EA17EF40E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
14947,2891215000000,150.0,Frango,Espetadas,1 un= 150 gr (aprox.),1.15,7.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE13AA549ADEC08AA2FF877D2299FBFE.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
18161,5601164884465,1320.0,Somersby,Sidra frutos vermelhos,pack 4 x 0.33 l,3.89,2.95,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/507246A606E1CB1D17B01F2DC7199F50.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
20433,5601244500070,1000.0,Terra Nostra,"Leite de pastagem magro, embalagem de 1 l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F4485855ABBC3534A5CD1111ACFCBA8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
21291,2891140000000,1000.0,Porco,Cachaço s/ Osso,Vendido ao peso a partir de 1 kg,5.29,5.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E3931887AC2DD400F13FFEDAE44781A.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
2549,7613034717931,200.0,Nestlé,"Chocolate culinário, embalagem de 200g",,2.89,14.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B153FC5DBA6E54FFCBD8019E97BAF3D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
25881,5601151155257,3000.0,Serra da estrela,"Água sem gás, pack 6 x 0,50 l",,1.99,0.66,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984AE28FD91E1C697070D2BD18A4765A.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
25882,5449000133328,1000.0,Coca-Cola,"Refrigerante com Gás Cola Zero, emb. 1 lt",Garrafa de 1 l,1.22,1.22,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB5646C1819F93681606ED25E6CF32EB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
26925,7613036912488,200.0,After Eight,Chocolate Laranja,Embalagem de 200 g,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B97C4360341C28A16A879C96DC1BA0.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
26929,8003340073545,200.0,Lindt,"Bombons chocolate leite, embalagem de 200g",,7.99,39.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BB27A8A278BFA5D060C9F86A4AE2E74.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
36521,5604260295326,1500.0,PorSi,"Refrigerante Laranja s/Gás 1,5l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6AF9ACD344C832F0E5F8232BBCCDC50.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
37948,5601217132697,500.0,Cillitbang,"Spray limpeza casa de banho, embalagem de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E5A8E0A6D5CF81B7A29AA6D1070117.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
38560,5601027006447,280.0,Bimbo,Pão de leite 8 un.,Embalagem de 280g,1.99,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B2CD6A0B581F7726EA51AA0698C6FB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
40743,5604260303236,2500.0,PorSi,Batata pré-frita palitos finos,Embalagem de 2.5 kg,4.49,1.8,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FCE680DBB6DF44B98E9E496D2C58C08.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
40969,5601151972557,1000.0,Frize,"Água com gás sabor a maracujá, pack 4x 0,25l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6318AC77392E694BAA2AC34B4CAA04.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
41128,5604260303212,180.0,PorSi Select,Batatas Fritas Palha Finíssima 180g,,1.59,8.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/812AC943F9D2E6012814FABECADD39D4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella, embalagem de 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F7A349ED222FA644F51711D6A4D74B4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela, 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/069FA6355B7D02BF816E598F365E6B99.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
42625,5604260309832,1000.0,PorSi,Farinha de Trigo Tipo 55 - sem Fermento 1 kg,,0.59,0.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA5AF4FE5B96F57DBB9F2E83E893466.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
44902,5601286248787,500.0,Milaneza,"Massa conchas, 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47B035D4D71BAB8FACEBBDD297C9B9B8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
47034,8714100827666,160.0,Knorr,"Caldo galinha receita económica, embalagem de 160g",,1.49,9.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54D2297B42302C9BEB14DE9BF8F6F3CF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
47678,5604260319572,96.0,PorSi,Cápsulas Café Velutatto Cdgx16,,3.85,40.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE18676367C8B5BB22F7EEF5D41DB56F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,1,,,,,,,,,,,
51896,8719200253377,400.0,Planta,"Creme vegetal para barrar original, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0265DFAAA6CC23B5D28B5523E860ECEF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
52297,3023290072134,160.0,Lindahls,"Iogurte sólido proteico pêssego maracujá, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E044D245812210B87881DDCE4C62971.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
52299,3023290072035,160.0,Lindahls,"Iogurte sólido proteico morango lima, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA8DBA052D28654C7C833F137C987A5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
53113,8719200265271,225.0,Planta,"Creme vegetal para barrar sabor a manteiga, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6933A44AB3EA30061ADF0D13AACAFFF4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEC881B16EB917B52FDADCD01B6DC717.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
54538,8006540763582,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1 Limão, 71D",,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/937EB01E1BF93392425BD6CC2ABF2650.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
55354,8410063095202,1200.0,Pescanova,"Barrinhas de Pescada sem Glúten, emb. 1,2 kg (36 a 40 un)",,7.89,6.58,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F57A76EACAFAE8D2E905FFD81B787B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
6207,8001480020528,2000.0,Neoblanc,Lixívia para roupa tradicional,Embalagem de 2 l,1.74,0.87,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930401C25A92312F34CEB71B016BE255.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
7324,3228020390131,250.0,President,"Manteiga magra meio sal, embalagem de 250g",,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/331DC0C2868698A1CF61BBA910E6E1D6.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
8643,5601151983218,600.0,Compal,"Néctar light de manga/laranja, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3020BE5FCFE70E4A12DD54CF2BC4E1D6.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
9541,5604260167012,,PorSi,Papel Higiénico Branco Compacto 2 Folhas 12 Rolos,,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1DC4CF9A0E329A026FBC67510881716.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
980,5601024134488,750.0,Oliveira da Serra,Azeite virgem extra clássico,Embalagem de 750 ml,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01EF39EFE8396CC9ACA95DC25E9D3412.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
10000,8001480020559,2000.0,Neoblanc,Lixivia perfume fresco,Embalagem de 2 l,2.24,1.12,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/266C62A7DBFC41254AE390F71B330D96.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
1010,5601038300091,240.0,Knorr,"Caldo de Galinha Cubos, emb. 240 gr (24 un)",,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E25834255892D5C9C1047A286FE9847.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
1014,5601043111149,1000.0,Espiga,"Farinha sem fermento tipo 65, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0956112EF7C4C6A7364E7D84CAC59686.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
11961,5603722505607,1000.0,Mimosa,"Leite sem lactose meio gordo, de 1l",,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98ED8A0E5E675A3AC1A551BCE75B0AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E57BFE09E8D859BDBE1705476BB9F1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1F70144AAFCC0EAEBFF05614177D009.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
12468,8435250439584,256.0,Nestlé,"Iogurte mix in smarties morango, embalagem de 2 x 128 g",,2.19,8.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/546EB338CC6149CC0CDDECE6E5ABF48D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
1326,5601164113701,500.0,Super Bock,"Cerveja com álcool, lata, garrafa de 500 ml",,0.85,1.7,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AB2770B97F8A4B3E443129A7F4E33FA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
13599,2893594000000,500.0,Peixaria,Red Fish Grande Congelado,1 un = 500 gr (aprox.),2.5,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E98972B338DCF46BAA412A17BB9B0C.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,10.23,12.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
14641,5603722513879,1500.0,Pleno,"Tisana de chá verde/limão light, de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6BF791EA11EAC23396FF6DFA2CA04B8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
15687,5000116109234,700.0,Iglo,"Ervilhas, embalagem de 700g",,3.98,5.69,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC9F197DD289CE6E6A9903FC824FDD75.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
16040,5608516251029,280.0,Quinta de Jugais,"Doce de abóbora com noz, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C53016DDA38AEFEE1D9CA8B9C61CDD0.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
16105,5601146703463,7500.0,Sagres,"Cerveja com álcool, pack 30 x 0.25 l",,13.85,1.85,7500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AED8878F83EE06034073768C464A0DF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
16343,5601151978856,6000.0,Serra da estrela,"Água sem gás, garrafão de 6l",,1.49,0.25,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D402342781DACEBEA13B36CE32D8EBF.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
16567,5000116110070,750.0,Iglo,"Esparregado de espinafres, embalagem de 750g",,3.49,4.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70E4F5A76F097E6E455FB2FF67D9B6F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
17402,8412600027233,640.0,Bimbo,"Pão de Forma Familiar, emb. 640 gr",embalagem de 700 g,1.89,2.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD26753EF23D0DF0FDC14FCDC181B902.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
17896,5601082053523,220.0,Delta,"Café Moído Torrado Moagem Universal Lote Portugal Int 12, emb. 220 gr",Embalagem de 220g,3.59,16.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DECD8723F3B1FF05BE365D14A112688.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
18771,5449000022646,1500.0,Fanta,"Refrigerante com Gás Uva sem Açúcar, emb. 1,5 lt",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F70505C1EA8CC7907321F98EFB258F8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
19094,4084500330955,1500.0,Fairy,"Detergente líquido, manual loiça, original, 1,5 l",,6.19,4.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95EC3D03AC3B46A8207C2E0CFB674294.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
19203,5000116110407,240.0,Capitão Iglo,"4 hamburguers frango sem glúten, embalagem de 240g",,4.49,18.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBCAABB905B293E30250F00FBA9411C4.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
20101,5601010131231,120.0,Ramirez,"Atum em azeite, embalagem de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E16DC667779622705519F8CE1EA40F5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
20434,5601244500063,1000.0,Terra Nostra,"Leite de pastagem meio gordo, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/416A848D81A31A3BE14CC7E8951CC4DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
20653,5449000003751,1500.0,Fanta,"Refrigerante com gás de ananás, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C866989F63DB1C45337BB48FE7DF726.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
20918,5000116110964,840.0,Capitão Iglo,"30 douradinhos, embalagem de 840g",,8.99,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C52B0905F2F1ACE3D67359B13FE0331.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2127,5604260252466,1500.0,PorSi,"Refrigerante Ananás s/Gás 1,5l",,1.04,0.69,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F532EDAF65342EB9BC79081C1A71A96C.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
21465,5449000085474,1500.0,Fanta,"Refrigerante com Gás Maracujá sem Açúcar, emb. 1,5 lt",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/713F7A2E8FF1504D7580CF5EB99232C0.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2198,5604260264742,125.0,PorSi,Cappuccino 125 G,,1.99,15.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A75C1A53AB12261C7716520366AA7E7.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2225,5604260266463,1500.0,PorSi,Refrigerante sem gás limão,"Garrafa de 1,5 l",0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFEF4CED2BC4D6EEBCC20C2330983BA5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2395,5608516251012,280.0,Quinta de Jugais,"Doce de abóbora, embalagem de 280g",,2.39,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB6DD9E1B184FE9EE415A4FDA3D49CB5.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
24380,8434165444881,500.0,Cuétara,Choco flakes,Embalagem de 500g,3.34,6.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B608700F0A2C471F9866509C7ED90B7D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
25534,5604260282661,1000.0,PorSi,Açúcar Areado Amarelo 1kg,,1.49,1.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D769300FAFF3F36891E4F818D337CDF7.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
25861,5603722509759,800.0,Mimosa,"Leite com chocolate, embalagem de 4 x 200 ml",,1.6,2.0,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FE9754297F54084EBC31D72FBB55E4F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2633,8000500009673,300.0,Ferrero Rocher,24 bombons de chocolate,Embalagem de 300g,7.99,26.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E317A294CA729B20467C7A25BF19481B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2672,8410000002904,130.0,Chips Ahoy!,Bolachas chips ahoy,Embalagem de 130g,1.69,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD589AC15D17690FDC8560DC4300A108.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
2749,8410063046532,350.0,Pescanova,"Miolo de Camarão 80/100, emb. 350 gr",,6.99,19.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA75135180DC26543A97F342303334A.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
28063,5603722516726,130.0,Primor,Manteiga s/ lactose,Embalagem de 130g,1.88,14.46,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F1B20CE191519273B27FBF452F5B33.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
28330,5604260281381,850.0,Porsi Programa Origens,Legumes para Creme de Curgete e Brócolo 850 G,,2.29,2.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC6056960A8DD43CC7435EC511BD79B9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
28511,8410104889111,,Finish,Pastilhas Limpa Máquinas,Embalagem c/ 3 un.,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD70FB61B60D1D010225A23710A0F1DA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,2,,,,,,,,,,,
