identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_0,images_3,images_4,images_5
11734,5601356012812,750.0,Albarrada,Vinho doc alentejo tinto,Garrafa de 750 ml,2.79,3.72,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7378A881EE2FF61CA7868BF1CE324D1F.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
11935,5603124023273,550.0,Mistolin,Tira gorduras pistola,Garrafa de 550 ml,2.49,4.53,550,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28669AD1C6D39A84EAC8A5B22B9F840C.jpg,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
11981,5603802400013,750.0,Fiuza,Vinho branco tejo chardonnay,Garrafa de 750 ml,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5921D62DA547CF3D578A971FC10D7817.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
1212,5601119950481,420.0,Nobre,Refeição caseira almôndegas,Embalagem de 420g,2.89,6.88,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CB38BAA4CE4E3A9784CEF63DE5F6DC.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
1214,5601119950504,420.0,Nobre,"Receita caseira de bolonhesa, 420g",,2.89,6.88,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CC4A829E458CB73CE8F705F388FCA87.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
1223,5601132102010,1000.0,Nicola,Café lote bocage grão,Embalagem de 1 kg,13.99,13.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3227F06BBED646DD357CFEF2E851CA62.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
14720,8008698005576,300.0,Schar,Pão clássico sem glúten,Embalagem de 300g,3.09,10.3,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/660CC4160DCD2D99F6A132745B727B63.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
16691,8410740902151,350.0,Lacasa,Chocolate quente 90 segundos,Embalagem de 350g,3.29,9.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26ACFBC20C7B23919D9A7B1CA8667287.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
17021,0084380957642,284.0,St. Dalfour,Doce pessego 284g,Frasco de 284g,3.29,11.58,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B43AC8C5C5D223583AA241927AF75052.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
1708,5603697271750,130.0,Koala,"Gelatina zero % pêssego,  130g",,1.09,8.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB23402C37BDF83803302FC5CC3BA321.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
17087,4009175131355,75.0,Búfalo,Lata de Brilho Incolor,Embalagem de 75 ml,2.29,30.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56A020B533D549D5BA62F9BD03774F91.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
19664,7613035655782,175.0,Nestlé,Bebida de cereais e café mokambo intenso,Embalagem de 180g,3.99,22.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3CA615261CEC919CFE62FBBDABF420F.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
20871,5600390418062,750.0,Castelo dos Mouros,Vinho regional alentejano tinto,Garrafa de 750 ml,2.59,3.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8BBFA1AB1E12C8546668790B057D78C.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
21040,5600390418024,750.0,Castelo dos Mouros,Vinho regional alentejano reserva branco,Garrafa de 750 ml,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6897FBE63EA3C768BC444A3D3EB1813.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
22886,5601082040905,219.0,Delta Q,Café em Cápsulas Várias Intensidades,40 Cápsulas,14.99,68.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0B747997ADACA3A0413EC232C6ECEB.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
24586,3600541946293,400.0,Garnier,Condicionador abacate,Embalagem de 400 ml,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5EB58C1545FD8E4BAD494C97A04FE68.jpg,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
2459,7613031497096,400.0,Nestlé,Fruta para bebé maçã pera +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650148F0B7099306F07D0EF8CBAB903.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
2483,7613032607463,250.0,Cerelac,Papa infantil não láctea 8 cereais e mel +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8422E2D873A4D72A80E67E60D5902F1A.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
25114,8426617014087,100.0,Haribo,Gomas funky mix,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31DA74D90BF43FEBCEBB855C6649FB7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.84,15.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BBEF4F801DAFADB1911E5F821051B1F.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
26777,5604701205150,750.0,Pioneiro,Vinho tinto península de setúbal,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01CEFD5B8ADFF83A83E06E60DBE8F618.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
26778,5604701205143,750.0,Pioneiro,Vinho branco península de setúbal,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE54124CF6EC79C4768B749A0D7D2C18.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
27479,5054563019257,,Sensodyne,Escova Dentes Gengiva Extra Suave,1 un.,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EF377E8D5980A5411D1D2A8DE3EFDA9.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
27947,5604079046003,150.0,Valformoso,"Queijo ilha ralado, 150g",,1.79,11.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB955C32F854C309752DDF4027DD3532.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
30886,3574661319520,500.0,Listerine,Elixir Anti-Tartaro,500 ml,4.89,9.78,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F5FC0D99305D2C22E8E265400A9B2D3.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
32257,5604260283200,750.0,Selecção de Enófilos,"Vinho Tinto DOC Douro, garrafa de 0,75 l",,6.99,9.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAE90890AE5E3EAAFBB2D98091583E24.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
32402,4005900542557,50.0,Nivea,Desodorizante Roll On Black & White Invisible Silky Smooth,50 ml,3.14,62.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDFC8F76946D93D5FC3C71D34FF86DB.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
35404,5600390419540,750.0,Dharma,Vinho branco região do Dão,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B012B755E40BABDA4AECBB8CF2F095B8.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
35671,5601012005998,750.0,Trinca Bolotas,Vinho branco região do alentejo,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C38BF9D94EE4AAB110C5F8E0E4027E42.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
36658,5601217132680,500.0,Cillitbang,"Spray tira gorduras, garrafa de 500 ml",,2.49,4.98,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7660AADAF7761EC831B6178C67240B97.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
38070,5600258008435,750.0,Abelharuco,Vinho Regional Alentejano Tinto,Garrafa de 0.75 l,2.79,3.72,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E7908CF88FC4DEF6AF1D4DC6F1080A9.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
38340,5054563049018,75.0,Parodontax,Dentífrico cuidado branqueador,Embalagem de 75 ml,4.79,63.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95DBC5080ED69B006349E0661E3A5219.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
40516,5604260286478,2000.0,PorSi,Ração seca cocktail para gato adulto,Embalagem de 2 kg,3.99,2.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2BE3F2215A113791B062F6D92F0D4F.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 480g",,1.69,3.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/481E71F4D7E7516D4A0B60F3DA82257A.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
41302,5601050036558,440.0,Danone,"Iogurte oikos natural açucarado,  4 x 110g",,2.49,5.66,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37C118CA3F2185A0C3815DF236ECC625.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
415,8718114840291,90.0,Knorr,Sopa de tomate,Embalagem de 90g,1.6,17.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242C36A57E5B35CE57DC33C8EF848B24.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
41819,5601082047737,,Delta Q,Café XL Deqafeinatus intensidade 1,40 cápsulas,14.99,14.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/705993EC4BA1EBFC96981215A35D276B.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
41842,8001841542867,,Swiffer,"Recarga Panos Húmidos, 12 unidades",,3.59,3.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/797CEC9BB93248D17392B72DE5D08112.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
42517,8001841677156,,Dodot,Fralda cueca T4 | 9 a 15 kg,Embalagem com 33 unidades,7.98,7.98,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BEB271390CFEC9C363E9C5637D6BA8D.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
4310,3600540362384,400.0,Garnier,"Champô de camomila, 400 ml",,3.59,8.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3682EA1516F924548CF0016D3C028605.jpg,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
44569,7702018553754,,Gillette,Máquina depilação descartável Simply Venus 2,3 Unid. + 1 Grátis,1.59,1.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/082574BA8EB4991358CD288799B29084.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
4574,4009175139559,50.0,Búfalo,Autobrilhante Branco,Embalagem de 50 ml,1.89,37.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E66E89B3A613388C0A84BBA7056B09E1.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
45764,5604260316915,330.0,PorSi,"Ice tea de pêssego, lata de 330 ml",,0.49,1.48,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D63908E838BEC4F74A2B7F343ACE21A6.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
45765,5604260316939,330.0,PorSi,Ice tea de manga,Lata de 330 ml,0.49,1.48,330,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D65978EB14DB663CF25A2BD17A173D29.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
46185,5601050037203,440.0,Danone,"Iogurte Oikos Coco,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA3428D73096A6BA9FDEF5396D1EA05E.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,7,,,,
46331,5054563101969,75.0,Sensodyne,Dentífrico gengivas,Embalagem de 75 ml,3.19,42.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DBFB1FCEF2A5F0F2CD9C79123864DD8.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
46806,8410500027025,600.0,Actimel Danone,"Actimel Laranja, 6 x 100 g",,2.89,4.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43001DDF2FF65EA0002497B3CF082B18.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
47080,8720182148650,53.0,Knorr,Sopa de agrião,Embalagem de 53g,1.6,30.19,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D079BBA3ADFD9CC577FC628EA91483E.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
48206,5000204221039,,Raid,Ganchos Perfumados Lavanda,Embalagem de 2 unidades,2.29,2.29,2,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00A596E6EAE5420269A06DBA709B50D2.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
48279,5054563108203,,Polident,Pastilhas de Limpeza Aparelho Dentário,Embalagem com 30 unidades ,4.39,4.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FB9D80F4A25AFA9B454CEB4BA68ED5F.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
483,3033710046645,400.0,Nestlé,Fruta para bebé maçã manga +6 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AD438F18F11DF979185478037DDFD24.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
49200,8006540618691,,Dodot,Fralda Cueca Extra T5 | 12 a 17 kg,Embalagem c/ 56 un.,13.49,13.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD8D7F49647F92E3CC1457459ED8DEC7.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
49618,5601146100903,2500.0,Sagres,Cerveja Mini Preta,pack de 10 x 25 cl,5.59,2.24,2500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA79925AF52D6A12BEA4BD887BEC3622.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
49725,5010867204928,750.0,Altano,Vinho Branco do Douro,Garrafa de 750 ml,3.99,5.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D52D08361D780B30787F537D848FFE06.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
50520,8001841811888,75.0,Oral B,Pasta de Dentes Pro-Expert Frescura Saudável,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/646285E351A01CF9ACC26486D4EEEF2D.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
51184,7322540671391,,Colhogar,"Papel Higiénico 3 Folhas Protect Rosa, 12 rolos",,5.96,5.96,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1531C919142A4603972A46617C7C03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B4B406F13A97F9AB0B8D30B52E4FD6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9378758C91DF5315C3626B83667064.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/961A5CD83FE2ECDDD9A0F020A5B4ADD1.jpg,,
51535,8410436441858,,Vernel,Amaciador Concentrado Delicado,70 doses,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ECD583ED79AF08520CD76642589EEE1.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
51925,8711327587632,2000.0,Lipton,Ice Tea Manga Zero Açúcar,Garrafa de 2 l,3.19,1.6,2000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/260EAD2F7E1F4D737985C732EC963755.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
51948,8719200253056,200.0,Planta,"Planteiga sem Sal Vegan, 200g",,1.49,7.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B07C8375772AE175A841170A028D654.jpg,,,Produtos Bio,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52017,5603697272252,320.0,Koala,"Leite de coco condensado com chocolate, 320g",,2.19,6.84,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB08B1AA90BA0FC1FA0736EFE5E68B7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52044,8445290674128,150.0,Nescafé,"Café Solúvel Gold Refill, 150g",,5.95,39.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11DCFD0D51DE18082202223890FB46B6.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52186,4005900973726,150.0,Nivea,"Gel de Limpeza, 150 ml",,4.84,32.27,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/097BCAE5809DC1D7456867518320AC5D.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52327,8720181385087,,Skip,Detergente Máquina Roupa Líquido Roupa Escura,56 Doses,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0D1F9F4573871E5DC8853A835283320.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52328,8720181385100,,Skip,Detergente Máquina Roupa Líquido Baby,56 Doses,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/825352D7869A319C8A3A885BD4932367.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
52373,8720181384929,,Skip,Detergente Máquina Roupa Líquido Sensitive,76 Doses,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61929A1D7DD3255CD6C78DACDFB51F9A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,8,,,,
