identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6
40593,5603722519406,480.0,Mimosa,"Iogurte fruta batida morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41C5135F0F8227064BFED500C982147E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
40743,5604260303236,2500.0,PorSi,Batata pré-frita palitos finos,Embalagem de 2.5 kg,4.86,1.94,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1F058D1E72F760AB403A89545663F3.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
47034,8714100827666,160.0,Knorr,"Caldo galinha receita económica, embalagem de 160g",,1.29,8.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54D2297B42302C9BEB14DE9BF8F6F3CF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
4867,5410041472509,100.0,Tuc,Bolachas cream & onion,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2295774E4587CC2EFD25EAE1F8DEF19.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
49359,5601146700066,6000.0,Sagres,"Cerveja com álcool, pack 24 x 0.25 l",,11.49,1.92,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67C6D1253BB0D82F02E1633DF741EA25.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2E3D57423A20C8E7B4C1173F1457C2E.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
4947,5449000054227,1000.0,Coca-Cola,"Refrigerante com Gás Cola, 1L",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3281D4D34500D6DBD7784B7DAA420E55.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
51783,5604260327676,1000.0,PorSi,"Iogurte Liquido Morango e Banana, 1 kg",,1.59,1.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/568FFCB442AD5B312FACD9B2980ADD4A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
52338,8720181392931,1368.0,Comfort,"Amaciador roupa concentrado creations jasmim e mirtilo, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6011DCF134621AA99ADEF13E90F43514.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
53232,8445290759207,600.0,Nesquik,"Achocolatado em Pó, 600g",,3.99,6.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8142D9ABDD247C983EB9286F596F2E87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
8500,5601109211110,750.0,Porca de Murça,Vinho branco douro,Garrafa de 750 ml,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A37403A453BA89596AD6718ADA0F46A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
882,5410041001204,100.0,Tuc,"Bolachas aperitivas, simples, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB0E5412E4B7AABA821CD2AF0DA3E461.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
1035,5601045105313,6000.0,Serra da estrela,"Água mineral sem gás, pack 4 x 1.5 l",,1.79,0.3,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0358268AAE386D7F610EBE003FAAE9E0.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
1039,5601045300008,1500.0,Antartica,"Refrigerante com gás guaraná, garrafa de 1,5 l",,1.79,1.19,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/649D7CD5951BC9EA2CEFF9A7816AFF2E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
10509,8435250297955,256.0,Nestlé,"Iogurte mix in smarties baunilha, embalagem de 2 x 128 g",,2.09,8.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5355941DC0922592DB9EDB46788FEE19.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
10826,2895082000000,250.0,Ilha Azul,Queijo Curado,Vendido ao peso a partir de 250 gr,2.0,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B62E6B6007870C37C76A52222AF902D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
1131,5601078005024,750.0,Grao Vasco,"Vinho doc dão branco, garrafa de 750 ml",,3.35,4.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08D876911D136C69F8C23B36643D6D00.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A16EAD58E7A10ECD338C77C33D25273.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
1187,5601119007963,120.0,Nobre,"6 salsichas de porco, lata de 120g",,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/024D21F90F760BFDC12CBD7EB02BECC6.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
11883,5602445000543,750.0,Encosta das Perdizes,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/084E896FEC007AF93E6AF4F783590659.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,1,,,
11894,5602527028335,130.0,Palhais,"Queijo de cabra com azeite e oregãos, 130 g",,2.99,23.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CEA4708DABC083A4827327E27C8BFB3.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
12213,5608527000593,750.0,Dom Campos,Vinho Tinto Regional Península de Setúbal,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6AD742D6C0AA52D14F3A33DA354DAF8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1226,5601146001507,1500.0,Joi,"Refrigerante sem gás de manga/laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9CD865FA14B43795929B354A61BA32.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1228,5601146230518,1500.0,Joi,"Refrigerante sem gás, laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFD5D319CF23E8EEE61B6DFE693387D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
12370,8410199010339,250.0,LayS,"Batata frita, receita camponesa, embalagem de 250g",,2.09,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAAA3CF2D01EC3CFD37EA20B81A0666A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
12521,8712100417474,459.0,HellmannS,"Maionese magra em frasco, embalagem de 460g",,3.14,6.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C1DD6B5B9088F59B88BFAE0821ECAF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,,
1273,5601151060759,410.0,Compal,Feijão branco,Lata de 410 ml,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A6C3794FCB1D8B69BF6A56555458115.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1274,5601151070758,410.0,Compal,"Feijão manteiga, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F168BC675838A1B24B473123F714EAB2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1287,5601151260753,410.0,Compal,"Grão de bico, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/731C3C517063722402F07A7D8ECB2B92.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1293,5601151398104,630.0,Compal,"Pack de 3 embalagens de polpa de tomate, embalagem de 630g",,1.49,2.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC7D38B0892D2B72B99AEECF05E81523.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
12982,2892471000000,300.0,Legumes,Alho Francês,1 un=300 gr (aprox.),0.54,1.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28E09A5FC1C58AE102628D15C785686E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
13158,2893143000000,100.0,Peixaria,Lula Descongelada,1 un= 100 gr (aprox.),1.0,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED50EDDD473B6F16081950AF9B5B4382.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1326,5601164113701,500.0,Super Bock,"Cerveja com álcool, lata, garrafa de 500 ml",,0.85,1.7,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AB2770B97F8A4B3E443129A7F4E33FA.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
13602,2893597000000,500.0,Peixaria,Pescada Média Argentina Congelada,+ de 500 g,2.25,4.49,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D3A6A42D4C22CDA932A00A286926BF6.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
13630,2893625000000,800.0,Nossa Seleção,Maruca,Congelada,7.19,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D10F1B147D38A26647832B3B877B06EF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
13966,2696019000000,450.0,Padaria,Pão Regional Rio Maior Inteiro,1 unidade= 450 g,1.09,2.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/868CC38F01B8F1FD056036A7F49504A8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
13979,2696114000000,,Pastelaria,Super Napolitana de Chocolate,1 un = 120 g (aprox.),0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB53330F1F2D3DE2CACB8493C1C2546.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1406,5601228228013,1000.0,Oriente,"Arroz extra longo branco, embalagem de 1kg",,1.34,1.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/548B633A1D8C3F93E154AB2B4B15E53A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1415,5601252106653,750.0,Gallo,"Azeite virgem extra clássico, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC87DA4316A72232830F32E3BEBD6BCD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14169,5601151734452,1000.0,Compal,"Sumo 100% maçã, 1 litro",,1.52,1.52,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B7D32B63074578EB7477E7E971C8957.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14337,3387390320008,141.0,Nestlé,"Barras fitness com chocolate, embalagem de 140g",,2.09,14.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60AE623A4FF700F6FDA38FA5729DE5A4.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14567,8414516001222,100.0,Florette,"Rúcula, embalagem de 100 g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69352806DB3A2E3EE0C58852E2326E11.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14585,8414516074554,100.0,Florette,"Salada antioxidante, 100g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87AD22D6D21C8388359D48D3BFA701BC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
1462,5601286231772,250.0,Milaneza,"Massa, estrelinhas, embalagem de 250g",,0.57,2.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3936C365D7B95744ED545201CA491D61.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14708,5601244202332,250.0,Terra Nostra,"Manteiga com sal, embalagem de 250g",,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65FCB78A5FF812302D26BA88AD727400.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D76B5CC4F670644A71C1CF49788751C.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
14876,2696308000000,,Pastelaria,Dawnut Glacé,50g,0.45,0.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBBACA2910FED0EF98C5B8656D640AC4.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
15074,2893812000000,2500.0,Bacalhau,Bacalhau Graúdo da Noruega,1 un = 2.5 kg (aprox.),34.98,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B57E89267AA2374EF4EE7D25F5702E7.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
15724,5604260273294,600.0,PorSi,Néctar de tutti fruti,Pack 3 x 200 ml,0.94,1.57,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/558191EC9D4A361F225FC094BDDF88A3.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
15800,7613035078369,125.0,Nescafé,"Cappuccino intenso, embalagem de 130g",,2.99,23.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61DADA7427797DA3A992DAC69018853B.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
15962,5601252107056,250.0,Gallo,"Azeite virgem extra clássico, garrafa de 250 ml",,2.79,11.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09BE807A8C54B481888F449279BB53A1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
16229,8712561587495,4000.0,Comfort,"Amaciador de roupa, pure, de 4 l",,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE7E7461FE5C9CAA68CFDC37842673D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
16610,8712561521703,700.0,Cif,"Creme abrasivo ativo com lixívia, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A1C269FF05C78AE2B38E76648F4E8B5.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
17114,5000116110148,320.0,Capitão Iglo,"4 hamburguers vaca sem glúten, embalagem de 320g",,4.49,14.03,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31F98EC751272F860D1F790EE53DF35.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
17402,8412600027233,700.0,Bimbo,Pão forma familiar normal,embalagem de 700 g,1.99,2.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD26753EF23D0DF0FDC14FCDC181B902.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
17419,5601119243781,110.0,Nobre,"Peito de frango fatias finas, embalagem de 110g",,2.2,20.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/568E87E8AE328D133D5414163DCC53D1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
17665,8712100745591,754.0,Calvé,"Maionese top down, embalagem de 753 g",,3.49,4.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6F00A8AA4D7D21E56D34CFA61170423.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
18082,5601008100126,180.0,Vieira,"Bolacha integral doce, embalagem de 180g",,1.59,8.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D76E49C832F58F7DA73E13F016A9A4FD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
18084,5601008100539,300.0,Vieira,"Bolacha maria doces, embalagem de 300g",,2.09,6.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2F14C3854C93614A1A86C670F377C2D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
18769,5601008101901,180.0,Vieira,"Bolachas cream cracker doses individuais, embalagem de 180g",,1.19,6.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A486CB80F8D69C059B7AAF4D82C4244.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
20434,5601244500063,1000.0,Terra Nostra,"Leite de pastagem meio gordo, embalagem de 1litro",,0.91,0.91,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F15C65373BE6E3E66B7AB63273FD2E6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
20546,3387390326468,375.0,Nestlé,Cereais fitness chocolate,Embalagem de 380g,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B69CCD1D22119150AD46AAF10E61DE1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
21051,8435257034300,640.0,Nestlé,"Iogurte líquido yoggi, sem lactose, morango, embalagem de 4 x 160g",,2.19,3.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5CB31CBF064EE8A66067DB03B82499E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
22953,8411660670236,750.0,Sanytol,Desinfetante Multiusos,Embalagem de 750 ml,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EEAA97664C33C6BEBEA4FA4B7290F03.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
23590,5603722514142,1600.0,Agros,"Leite com chocolate, embalagem de 8x200 ml",,2.88,1.8,1600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B07C2A65AC5D9D66E12210391EDB136.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
23652,8712000900175,6000.0,Heineken,"Cerveja com álcool, pack 24 x 0.25 l",,14.99,2.5,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5BBEB462A56533212E5950F8D46993.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
24671,8434165446434,200.0,Cuétara,"Bolacha cream cracker, embalagem de 200g",,0.79,3.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4FBE3DF781C8EA67D53DA541A9BAD87.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
24923,5601066632799,43.0,Margão,"Tempero segredos alho e salsa, 43g",,2.24,52.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/052D9EEB90245B91F1330C2D46B48ACF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
25814,8426617003432,75.0,Haribo,"Gomas spaghetti pica morango, 80g",,1.04,13.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECC50F272383CBD21A151AB497C2D431.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
25815,8426617002534,100.0,Haribo,"Gomas tropifrutti, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16F645822334AA6A4FC24246B91468C9.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
25883,5449000008763,1500.0,Fanta,"Refrigerante com gás laranja, garrafa de 1,5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC51AAD13F2C3DD9969EDD9F1221FFFF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
26341,5601012011920,750.0,Papa Figos,"Vinho doc douro branco, garrafa de 750 ml",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47C911133755ED927EA5820F32D168BD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
2740,8410063016627,400.0,Pescanova,"4 filetes de pescada panados com limão, embalagem de 400g",,4.99,12.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/793D04BEFB15F5DF82BA7896A4F9F018.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
27775,8410500017699,480.0,Danone,"Activia 0% Frutos Silvestres Cremoso,  4x120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E62DCF5F4DD4F8D2F37C752D5F96412.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
29263,8414516090615,100.0,Florette,Salada Gourmet 8 Brotes,Embalagem de 100 g,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31CD8F501723124D6B2E5650152B276.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
29613,5604260283538,1000.0,PorSi Viva Bem,Bebida de Aveia,1 l,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EE40BC1DA49C5CE3D084214B1D3D3B9.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
29834,8712100516467,480.0,Olá,"Gelado cornetto mini clássico, embalagem de 8 x 60 ml",,3.89,8.1,480,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/966639A10CEAB2E0B5CACE51C203C362.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
30638,5607233511584,435.0,Panrico,Pão de Forma Cerealia 14 Cereais e Sementes 0% Açúcares,Embalagem de 440g,1.89,4.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E82D3789FD680BAAA3FD45989D08CD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
32551,5608527002764,750.0,Casa Ermelinda Freitas,Vinho Vinha da Fonte Setúbal tinto,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06E0D835BF6FF987E9BF7993FA3DFA28.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,2,,,
